typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate,
C,A,20230101,2023,52,2023,20,AND,Andorra,X,Export,0,W00,World,0,W00,World,H6,HS,true,2709,Petroleum oils and oils obtained from bituminous minerals; crude,4,false,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,5,false,8,kg,5,false,5,false,0,false,,19.466,19.466,0,false,true,
C,A,20230101,2023,52,2023,20,AND,Andorra,X,Export,724,ESP,Spain,0,W00,World,H6,HS,true,2709,Petroleum oils and oils obtained from bituminous minerals; crude,4,false,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,5,false,8,kg,5,false,5,false,0,false,,19.466,19.466,0,false,true,
C,A,20230101,2023,52,2023,24,AGO,Angola,X,Export,0,W00,World,0,W00,World,H5,HS,true,2709,Petroleum oils and oils obtained from bituminous minerals; crude,4,false,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,61441678954.2,false,19,BBL,386425653.8,false,61441678954.2,false,0,false,,32047478607.041,32047478607.041,0,false,true,
C,A,20230101,2023,52,2023,24,AGO,Angola,X,Export,76,BRA,Brazil,0,W00,World,H5,HS,true,2709,Petroleum oils and oils obtained from bituminous minerals; crude,4,false,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1158737463,false,19,BBL,7287657,false,1158737463,false,0,false,,474089102.383,474089102.383,0,false,true,
C,A,20230101,2023,52,2023,24,AGO,Angola,X,Export,124,CAN,Canada,0,W00,World,H5,HS,true,2709,Petroleum oils and oils obtained from bituminous minerals; crude,4,false,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1409279964,false,19,BBL,8863396,false,1409279964,false,0,false,,712773442.172,712773442.172,0,false,true,
C,A,20230101,2023,52,2023,24,AGO,Angola,X,Export,156,CHN,China,0,W00,World,H5,HS,true,2709,Petroleum oils and oils obtained from bituminous minerals; crude,4,false,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,35081000616,false,19,BBL,220635224,false,35081000616,false,0,false,,18346725064.182,18346725064.182,0,false,true,
C,A,20230101,2023,52,2023,24,AGO,Angola,X,Export,251,FRA,France,0,W00,World,H5,HS,true,2709,Petroleum oils and oils obtained from bituminous minerals; crude,4,false,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,2517762138,false,19,BBL,15834982,false,2517762138,false,0,false,,1414992707.765,1414992707.765,0,false,true,
C,A,20230101,2023,52,2023,24,AGO,Angola,X,Export,292,GIB,Gibraltar,0,W00,World,H5,HS,true,2709,Petroleum oils and oils obtained from bituminous minerals; crude,4,false,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,453187365,false,19,BBL,2850235,false,453187365,false,0,false,,255169121.571,255169121.571,0,false,true,
C,A,20230101,2023,52,2023,24,AGO,Angola,X,Export,360,IDN,Indonesia,0,W00,World,H5,HS,true,2709,Petroleum oils and oils obtained from bituminous minerals; crude,4,false,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,2052451182,false,19,BBL,12908498,false,2052451182,false,0,false,,1212135853.567,1212135853.567,0,false,true,
C,A,20230101,2023,52,2023,24,AGO,Angola,X,Export,380,ITA,Italy,0,W00,World,H5,HS,true,2709,Petroleum oils and oils obtained from bituminous minerals; crude,4,false,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1762084269,false,19,BBL,11082291,false,1762084269,false,0,false,,924540855.928,924540855.928,0,false,true,
C,A,20230101,2023,52,2023,24,AGO,Angola,X,Export,458,MYS,Malaysia,0,W00,World,H5,HS,true,2709,Petroleum oils and oils obtained from bituminous minerals; crude,4,false,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1523612730,false,19,BBL,9582470,false,1523612730,false,0,false,,738401967.316,738401967.316,0,false,true,
C,A,20230101,2023,52,2023,24,AGO,Angola,X,Export,490,S19,"Other Asia, nes",0,W00,World,H5,HS,true,2709,Petroleum oils and oils obtained from bituminous minerals; crude,4,false,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,254644669.2,false,19,BBL,1601538.8,false,254644669.2,false,0,false,,90987930.343,90987930.343,0,false,true,
C,A,20230101,2023,52,2023,24,AGO,Angola,X,Export,528,NLD,Netherlands,0,W00,World,H5,HS,true,2709,Petroleum oils and oils obtained from bituminous minerals; crude,4,false,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,3740343507,false,19,BBL,23524173,false,3740343507,false,0,false,,1868997175.391,1868997175.391,0,false,true,
C,A,20230101,2023,52,2023,24,AGO,Angola,X,Export,616,POL,Poland,0,W00,World,H5,HS,true,2709,Petroleum oils and oils obtained from bituminous minerals; crude,4,false,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,63862986,false,19,BBL,401654,false,63862986,false,0,false,,38159636.754,38159636.754,0,false,true,
C,A,20230101,2023,52,2023,24,AGO,Angola,X,Export,620,PRT,Portugal,0,W00,World,H5,HS,true,2709,Petroleum oils and oils obtained from bituminous minerals; crude,4,false,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,302500362,false,19,BBL,1902518,false,302500362,false,0,false,,186971131.019,186971131.019,0,false,true,
C,A,20230101,2023,52,2023,24,AGO,Angola,X,Export,699,IND,India,0,W00,World,H5,HS,true,2709,Petroleum oils and oils obtained from bituminous minerals; crude,4,false,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,3587888742,false,19,BBL,22565338,false,3587888742,false,0,false,,1764904866.917,1764904866.917,0,false,true,
C,A,20230101,2023,52,2023,24,AGO,Angola,X,Export,702,SGP,Singapore,0,W00,World,H5,HS,true,2709,Petroleum oils and oils obtained from bituminous minerals; crude,4,false,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1037422053,false,19,BBL,6524667,false,1037422053,false,0,false,,581343631.617,581343631.617,0,false,true,
C,A,20230101,2023,52,2023,24,AGO,Angola,X,Export,704,VNM,Viet Nam,0,W00,World,H5,HS,true,2709,Petroleum oils and oils obtained from bituminous minerals; crude,4,false,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,157957437,false,19,BBL,993443,false,157957437,false,0,false,,115518094.145,115518094.145,0,false,true,
C,A,20230101,2023,52,2023,24,AGO,Angola,X,Export,710,ZAF,South Africa,0,W00,World,H5,HS,true,2709,Petroleum oils and oils obtained from bituminous minerals; crude,4,false,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,610911708,false,19,BBL,3842212,false,610911708,false,0,false,,306079738.141,306079738.141,0,false,true,
C,A,20230101,2023,52,2023,24,AGO,Angola,X,Export,724,ESP,Spain,0,W00,World,H5,HS,true,2709,Petroleum oils and oils obtained from bituminous minerals; crude,4,false,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,4557680304,false,19,BBL,28664656,false,4557680304,false,0,false,,2537955939.73,2537955939.73,0,false,true,
C,A,20230101,2023,52,2023,24,AGO,Angola,X,Export,752,SWE,Sweden,0,W00,World,H5,HS,true,2709,Petroleum oils and oils obtained from bituminous minerals; crude,4,false,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,156954306,false,19,BBL,987134,false,156954306,false,0,false,,57970367.121,57970367.121,0,false,true,
C,A,20230101,2023,52,2023,24,AGO,Angola,X,Export,826,GBR,United Kingdom,0,W00,World,H5,HS,true,2709,Petroleum oils and oils obtained from bituminous minerals; crude,4,false,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,254694468,false,19,BBL,1601852,false,254694468,false,0,false,,124796841.11,124796841.11,0,false,true,
C,A,20230101,2023,52,2023,24,AGO,Angola,X,Export,842,USA,USA,0,W00,World,H5,HS,true,2709,Petroleum oils and oils obtained from bituminous minerals; crude,4,false,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,758702685,false,19,BBL,4771715,false,758702685,false,0,false,,294965139.87,294965139.87,0,false,true,
C,A,20230101,2023,52,2023,31,AZE,Azerbaijan,X,Export,0,W00,World,0,W00,World,H6,HS,true,2709,Petroleum oils and oils obtained from bituminous minerals; crude,4,false,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,26047249100,false,8,kg,26047249100,false,26047249100,false,0,false,,16240829627.26,16240829627.26,0,false,true,
C,A,20230101,2023,52,2023,31,AZE,Azerbaijan,X,Export,36,AUS,Australia,0,W00,World,H6,HS,true,2709,Petroleum oils and oils obtained from bituminous minerals; crude,4,false,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,39196600,false,8,kg,39196600,false,39196600,false,0,false,,28392275,28392275,0,false,true,
C,A,20230101,2023,52,2023,31,AZE,Azerbaijan,X,Export,40,AUT,Austria,0,W00,World,H6,HS,true,2709,Petroleum oils and oils obtained from bituminous minerals; crude,4,false,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,266569000,false,8,kg,266569000,false,266569000,false,0,false,,152155742.84,152155742.84,0,false,true,
C,A,20230101,2023,52,2023,31,AZE,Azerbaijan,X,Export,191,HRV,Croatia,0,W00,World,H6,HS,true,2709,Petroleum oils and oils obtained from bituminous minerals; crude,4,false,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,975166000,false,8,kg,975166000,false,975166000,false,0,false,,590404890.72,590404890.72,0,false,true,
C,A,20230101,2023,52,2023,31,AZE,Azerbaijan,X,Export,203,CZE,Czechia,0,W00,World,H6,HS,true,2709,Petroleum oils and oils obtained from bituminous minerals; crude,4,false,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1135960000,false,8,kg,1135960000,false,1135960000,false,0,false,,682886680.35,682886680.35,0,false,true,
C,A,20230101,2023,52,2023,31,AZE,Azerbaijan,X,Export,251,FRA,France,0,W00,World,H6,HS,true,2709,Petroleum oils and oils obtained from bituminous minerals; crude,4,false,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,199007000,false,8,kg,199007000,false,199007000,false,0,false,,118639771.59,118639771.59,0,false,true,
C,A,20230101,2023,52,2023,31,AZE,Azerbaijan,X,Export,276,DEU,Germany,0,W00,World,H6,HS,true,2709,Petroleum oils and oils obtained from bituminous minerals; crude,4,false,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1341020000,false,8,kg,1341020000,false,1341020000,false,0,false,,871933817.65,871933817.65,0,false,true,
C,A,20230101,2023,52,2023,31,AZE,Azerbaijan,X,Export,300,GRC,Greece,0,W00,World,H6,HS,true,2709,Petroleum oils and oils obtained from bituminous minerals; crude,4,false,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,743513000,false,8,kg,743513000,false,743513000,false,0,false,,455309003.91,455309003.91,0,false,true,
C,A,20230101,2023,52,2023,31,AZE,Azerbaijan,X,Export,360,IDN,Indonesia,0,W00,World,H6,HS,true,2709,Petroleum oils and oils obtained from bituminous minerals; crude,4,false,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,221085000,false,8,kg,221085000,false,221085000,false,0,false,,150210687.25,150210687.25,0,false,true,
C,A,20230101,2023,52,2023,31,AZE,Azerbaijan,X,Export,372,IRL,Ireland,0,W00,World,H6,HS,true,2709,Petroleum oils and oils obtained from bituminous minerals; crude,4,false,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,630056000,false,8,kg,630056000,false,630056000,false,0,false,,366641176.53,366641176.53,0,false,true,
C,A,20230101,2023,52,2023,31,AZE,Azerbaijan,X,Export,376,ISR,Israel,0,W00,World,H6,HS,true,2709,Petroleum oils and oils obtained from bituminous minerals; crude,4,false,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,2270340000,false,8,kg,2270340000,false,2270340000,false,0,false,,1394267616.57,1394267616.57,0,false,true,
C,A,20230101,2023,52,2023,31,AZE,Azerbaijan,X,Export,380,ITA,Italy,0,W00,World,H6,HS,true,2709,Petroleum oils and oils obtained from bituminous minerals; crude,4,false,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,11117500000,false,8,kg,11117500000,false,11117500000,false,0,false,,7077115409.21,7077115409.21,0,false,true,
C,A,20230101,2023,52,2023,31,AZE,Azerbaijan,X,Export,458,MYS,Malaysia,0,W00,World,H6,HS,true,2709,Petroleum oils and oils obtained from bituminous minerals; crude,4,false,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,48042500,false,8,kg,48042500,false,48042500,false,0,false,,34012687.87,34012687.87,0,false,true,
C,A,20230101,2023,52,2023,31,AZE,Azerbaijan,X,Export,620,PRT,Portugal,0,W00,World,H6,HS,true,2709,Petroleum oils and oils obtained from bituminous minerals; crude,4,false,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,449879000,false,8,kg,449879000,false,449879000,false,0,false,,299575752.76,299575752.76,0,false,true,
C,A,20230101,2023,52,2023,31,AZE,Azerbaijan,X,Export,642,ROU,Romania,0,W00,World,H6,HS,true,2709,Petroleum oils and oils obtained from bituminous minerals; crude,4,false,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,621948000,false,8,kg,621948000,false,621948000,false,0,false,,382756668.31,382756668.31,0,false,true,
C,A,20230101,2023,52,2023,31,AZE,Azerbaijan,X,Export,699,IND,India,0,W00,World,H6,HS,true,2709,Petroleum oils and oils obtained from bituminous minerals; crude,4,false,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,2025080000,false,8,kg,2025080000,false,2025080000,false,0,false,,1227040848.04,1227040848.04,0,false,true,
C,A,20230101,2023,52,2023,31,AZE,Azerbaijan,X,Export,702,SGP,Singapore,0,W00,World,H6,HS,true,2709,Petroleum oils and oils obtained from bituminous minerals; crude,4,false,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,138338000,false,8,kg,138338000,false,138338000,false,0,false,,87786403.19,87786403.19,0,false,true,
C,A,20230101,2023,52,2023,31,AZE,Azerbaijan,X,Export,704,VNM,Viet Nam,0,W00,World,H6,HS,true,2709,Petroleum oils and oils obtained from bituminous minerals; crude,4,false,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,554367000,false,8,kg,554367000,false,554367000,false,0,false,,345490871.9,345490871.9,0,false,true,
C,A,20230101,2023,52,2023,31,AZE,Azerbaijan,X,Export,724,ESP,Spain,0,W00,World,H6,HS,true,2709,Petroleum oils and oils obtained from bituminous minerals; crude,4,false,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1221970000,false,8,kg,1221970000,false,1221970000,false,0,false,,769586749.7,769586749.7,0,false,true,
C,A,20230101,2023,52,2023,31,AZE,Azerbaijan,X,Export,764,THA,Thailand,0,W00,World,H6,HS,true,2709,Petroleum oils and oils obtained from bituminous minerals; crude,4,false,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,48688000,false,8,kg,48688000,false,48688000,false,0,false,,26098534.45,26098534.45,0,false,true,
C,A,20230101,2023,52,2023,31,AZE,Azerbaijan,X,Export,788,TUN,Tunisia,0,W00,World,H6,HS,true,2709,Petroleum oils and oils obtained from bituminous minerals; crude,4,false,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,106275000,false,8,kg,106275000,false,106275000,false,0,false,,71938821.61,71938821.61,0,false,true,
C,A,20230101,2023,52,2023,31,AZE,Azerbaijan,X,Export,792,TUR,Turkiye,0,W00,World,H6,HS,true,2709,Petroleum oils and oils obtained from bituminous minerals; crude,4,false,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1202210000,false,8,kg,1202210000,false,1202210000,false,0,false,,676306622.98,676306622.98,0,false,true,
C,A,20230101,2023,52,2023,31,AZE,Azerbaijan,X,Export,826,GBR,United Kingdom,0,W00,World,H6,HS,true,2709,Petroleum oils and oils obtained from bituminous minerals; crude,4,false,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,691039000,false,8,kg,691039000,false,691039000,false,0,false,,432278594.83,432278594.83,0,false,true,
C,A,20230101,2023,52,2023,32,ARG,Argentina,X,Export,0,W00,World,0,W00,World,H5,HS,true,2709,Petroleum oils and oils obtained from bituminous minerals; crude,4,false,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,6623706300,false,8,kg,6623706300,false,6623706300,false,0,false,,3733440372.73,3733440372.73,0,false,true,
C,A,20230101,2023,52,2023,32,ARG,Argentina,X,Export,76,BRA,Brazil,0,W00,World,H5,HS,true,2709,Petroleum oils and oils obtained from bituminous minerals; crude,4,false,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1325730000,false,8,kg,1325730000,false,1325730000,false,0,false,,750098546.92,750098546.92,0,false,true,
C,A,20230101,2023,52,2023,32,ARG,Argentina,X,Export,152,CHL,Chile,0,W00,World,H5,HS,true,2709,Petroleum oils and oils obtained from bituminous minerals; crude,4,false,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1214970000,false,8,kg,1214970000,false,1214970000,false,0,false,,690811624,690811624,0,false,true,
C,A,20230101,2023,52,2023,32,ARG,Argentina,X,Export,156,CHN,China,0,W00,World,H5,HS,true,2709,Petroleum oils and oils obtained from bituminous minerals; crude,4,false,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,51598400,false,8,kg,51598400,false,51598400,false,0,false,,20773659.62,20773659.62,0,false,true,
C,A,20230101,2023,52,2023,32,ARG,Argentina,X,Export,170,COL,Colombia,0,W00,World,H5,HS,true,2709,Petroleum oils and oils obtained from bituminous minerals; crude,4,false,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,63790900,false,8,kg,63790900,false,63790900,false,0,false,,34655648.98,34655648.98,0,false,true,
C,A,20230101,2023,52,2023,32,ARG,Argentina,X,Export,528,NLD,Netherlands,0,W00,World,H5,HS,true,2709,Petroleum oils and oils obtained from bituminous minerals; crude,4,false,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,323058000,false,8,kg,323058000,false,323058000,false,0,false,,154265793.24,154265793.24,0,false,true,
C,A,20230101,2023,52,2023,32,ARG,Argentina,X,Export,604,PER,Peru,0,W00,World,H5,HS,true,2709,Petroleum oils and oils obtained from bituminous minerals; crude,4,false,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,544359000,false,8,kg,544359000,false,544359000,false,0,false,,310461068.41,310461068.41,0,false,true,
C,A,20230101,2023,52,2023,32,ARG,Argentina,X,Export,842,USA,USA,0,W00,World,H5,HS,true,2709,Petroleum oils and oils obtained from bituminous minerals; crude,4,false,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,2751460000,false,8,kg,2751460000,false,2751460000,false,0,false,,1567634369.3,1567634369.3,0,false,true,
C,A,20230101,2023,52,2023,32,ARG,Argentina,X,Export,858,URY,Uruguay,0,W00,World,H5,HS,true,2709,Petroleum oils and oils obtained from bituminous minerals; crude,4,false,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,348740000,false,8,kg,348740000,false,348740000,false,0,false,,204739662.26,204739662.26,0,false,true,
C,A,20230101,2023,52,2023,36,AUS,Australia,X,Export,0,W00,World,0,W00,World,H6,HS,true,2709,Petroleum oils and oils obtained from bituminous minerals; crude,4,false,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,14880141230.07,false,7,l,14880141230.07,false,,false,11963720964.31,false,,7678708458.698,7678708458.698,0,false,true,
C,A,20230101,2023,52,2023,36,AUS,Australia,X,Export,90,SLB,Solomon Isds,0,W00,World,H6,HS,true,2709,Petroleum oils and oils obtained from bituminous minerals; crude,4,false,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,10,false,7,l,10,false,,false,10,false,,1775.19,1775.19,0,false,true,
C,A,20230101,2023,52,2023,36,AUS,Australia,X,Export,96,BRN,Brunei Darussalam,0,W00,World,H6,HS,true,2709,Petroleum oils and oils obtained from bituminous minerals; crude,4,false,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,642562000,false,7,l,642562000,false,642562000,false,505939000,false,,308228086.426,308228086.426,0,false,true,
C,A,20230101,2023,52,2023,36,AUS,Australia,X,Export,156,CHN,China,0,W00,World,H6,HS,true,2709,Petroleum oils and oils obtained from bituminous minerals; crude,4,false,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,2288704000,false,7,l,2288704000,false,2288704000,false,1694867000,false,,1083364507.508,1083364507.508,0,false,true,
C,A,20230101,2023,52,2023,36,AUS,Australia,X,Export,242,FJI,Fiji,0,W00,World,H6,HS,true,2709,Petroleum oils and oils obtained from bituminous minerals; crude,4,false,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,9162,false,7,l,9162,false,9162,false,9205,false,,10893.634,10893.634,0,false,true,
C,A,20230101,2023,52,2023,36,AUS,Australia,X,Export,296,KIR,Kiribati,0,W00,World,H6,HS,true,2709,Petroleum oils and oils obtained from bituminous minerals; crude,4,false,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,200,false,7,l,200,false,200,false,200,false,,110.949,110.949,0,false,true,
C,A,20230101,2023,52,2023,36,AUS,Australia,X,Export,360,IDN,Indonesia,0,W00,World,H6,HS,true,2709,Petroleum oils and oils obtained from bituminous minerals; crude,4,false,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,887750400,false,7,l,887750400,false,887750400,false,670884000,false,,444795136.04,444795136.04,0,false,true,
C,A,20230101,2023,52,2023,36,AUS,Australia,X,Export,392,JPN,Japan,0,W00,World,H6,HS,true,2709,Petroleum oils and oils obtained from bituminous minerals; crude,4,false,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,495420000,false,7,l,495420000,false,495420000,false,397737000,false,,264939481.763,264939481.763,0,false,true,
C,A,20230101,2023,52,2023,36,AUS,Australia,X,Export,410,KOR,Rep. of Korea,0,W00,World,H6,HS,true,2709,Petroleum oils and oils obtained from bituminous minerals; crude,4,false,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,2959794000,false,7,l,2959794000,false,2959794000,false,2196531000,false,,1466618632.518,1466618632.518,0,false,true,
C,A,20230101,2023,52,2023,36,AUS,Australia,X,Export,458,MYS,Malaysia,0,W00,World,H6,HS,true,2709,Petroleum oils and oils obtained from bituminous minerals; crude,4,false,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1844907000,false,7,l,1844907000,false,1844907000,false,1668809000,false,,1038244473.56,1038244473.56,0,false,true,
C,A,20230101,2023,52,2023,36,AUS,Australia,X,Export,490,S19,"Other Asia, nes",0,W00,World,H6,HS,true,2709,Petroleum oils and oils obtained from bituminous minerals; crude,4,false,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,49842500,false,7,l,49842500,false,49842500,false,41304000,false,,28469529.86,28469529.86,0,false,true,
C,A,20230101,2023,52,2023,36,AUS,Australia,X,Export,540,NCL,New Caledonia,0,W00,World,H6,HS,true,2709,Petroleum oils and oils obtained from bituminous minerals; crude,4,false,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,15381,false,7,l,15381,false,15381,false,8838.25,false,,166982.788,166982.788,0,false,true,
C,A,20230101,2023,52,2023,36,AUS,Australia,X,Export,554,NZL,New Zealand,0,W00,World,H6,HS,true,2709,Petroleum oils and oils obtained from bituminous minerals; crude,4,false,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,59642,false,7,l,59642,false,59642,false,58142.99,false,,181602.194,181602.194,0,false,true,
C,A,20230101,2023,52,2023,36,AUS,Australia,X,Export,598,PNG,Papua New Guinea,0,W00,World,H6,HS,true,2709,Petroleum oils and oils obtained from bituminous minerals; crude,4,false,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,229,false,7,l,229,false,229,false,862,false,,4802.048,4802.048,0,false,true,
C,A,20230101,2023,52,2023,36,AUS,Australia,X,Export,702,SGP,Singapore,0,W00,World,H6,HS,true,2709,Petroleum oils and oils obtained from bituminous minerals; crude,4,false,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,3212332200,false,7,l,3212332200,false,3212332200,false,2781006200,false,,1772095983.111,1772095983.111,0,false,true,
C,A,20230101,2023,52,2023,36,AUS,Australia,X,Export,764,THA,Thailand,0,W00,World,H6,HS,true,2709,Petroleum oils and oils obtained from bituminous minerals; crude,4,false,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,2099667400,false,7,l,2099667400,false,2099667400,false,1683657000,false,,1067551229.356,1067551229.356,0,false,true,
C,A,20230101,2023,52,2023,36,AUS,Australia,X,Export,784,ARE,United Arab Emirates,0,W00,World,H6,HS,true,2709,Petroleum oils and oils obtained from bituminous minerals; crude,4,false,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,244464000,false,7,l,244464000,false,244464000,false,201352400,false,,122864821.064,122864821.064,0,false,true,
C,A,20230101,2023,52,2023,36,AUS,Australia,X,Export,826,GBR,United Kingdom,0,W00,World,H6,HS,true,2709,Petroleum oils and oils obtained from bituminous minerals; crude,4,false,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,106.07,false,7,l,106.07,false,106.07,false,106.07,false,,15071.176,15071.176,0,false,true,
C,A,20230101,2023,52,2023,36,AUS,Australia,X,Export,842,USA,USA,0,W00,World,H6,HS,true,2709,Petroleum oils and oils obtained from bituminous minerals; crude,4,false,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,154613000,false,7,l,154613000,false,154613000,false,121557000,false,,81155339.514,81155339.514,0,false,true,
C,A,20230101,2023,52,2023,52,BRB,Barbados,X,Export,0,W00,World,0,W00,World,H5,HS,true,2709,Petroleum oils and oils obtained from bituminous minerals; crude,4,false,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,17639400,false,8,kg,17639400,false,17639400,false,0,false,,10392488,10392488,0,false,true,
C,A,20230101,2023,52,2023,52,BRB,Barbados,X,Export,388,JAM,Jamaica,0,W00,World,H5,HS,true,2709,Petroleum oils and oils obtained from bituminous minerals; crude,4,false,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,17639400,false,8,kg,17639400,false,17639400,false,0,false,,10392488,10392488,0,false,true,
C,A,20230101,2023,52,2023,56,BEL,Belgium,X,Export,0,W00,World,0,W00,World,H6,HS,true,2709,Petroleum oils and oils obtained from bituminous minerals; crude,4,false,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,11309230.58,false,8,kg,11309230.58,false,11309230.58,false,0,false,,7246410.631,7246410.631,0,false,true,
C,A,20230101,2023,52,2023,56,BEL,Belgium,X,Export,124,CAN,Canada,0,W00,World,H6,HS,true,2709,Petroleum oils and oils obtained from bituminous minerals; crude,4,false,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1.44,false,8,kg,1.44,false,1.44,false,0,false,,2.181,2.181,0,false,true,
C,A,20230101,2023,52,2023,56,BEL,Belgium,X,Export,226,GNQ,Equatorial Guinea,0,W00,World,H6,HS,true,2709,Petroleum oils and oils obtained from bituminous minerals; crude,4,false,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,4500,false,8,kg,4500,false,4500,false,0,false,,17015.162,17015.162,0,false,true,
C,A,20230101,2023,52,2023,56,BEL,Belgium,X,Export,251,FRA,France,0,W00,World,H6,HS,true,2709,Petroleum oils and oils obtained from bituminous minerals; crude,4,false,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,107.36,false,8,kg,107.36,false,107.36,false,0,false,,1556.345,1556.345,0,false,true,
C,A,20230101,2023,52,2023,56,BEL,Belgium,X,Export,276,DEU,Germany,0,W00,World,H6,HS,true,2709,Petroleum oils and oils obtained from bituminous minerals; crude,4,false,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,15.28,false,8,kg,15.28,false,15.28,false,0,false,,35.533,35.533,0,false,true,
